audience_percent,critic_percent,title,audience_number,critic_number,release_year,genre,runtime,differential,bubble_width
73,98,Finders Keepers,1000,47,2015.0,Documentary,1:24,25,11.093310301199846
60,91,What Richard Did,1000,47,2012.0,Drama,1:27,31,11.093310301199846
20,32,Boarding Gate,1000,47,2007.0,Mystery and thriller,1:33,12,11.093310301199846
84,91,Alamar,1000,47,2009.0,Drama,1:13,7,11.093310301199846
43,74,Beeswax,1000,47,2009.0,Comedy/Drama,1:40,31,11.093310301199846
74,91,Art and Craft,1000,46,2014.0,Documentary,1:30,17,10.945198564139895
98,52,I Still Believe,1000,46,2020.0,Romance/Biography,1:55,-46,10.945198564139895
50,91,Momma's Man,1000,46,2008.0,Drama,1:39,41,10.945198564139895
53,78,Attenberg,1000,46,2010.0,Drama,1:35,25,10.945198564139895
74,96,The Arbor,1000,46,2010.0,Drama,1:34,22,10.945198564139895
94,96,The Crash Reel,1000,46,2013.0,Documentary,1:49,2,10.945198564139895
22,11,The Bag Man,1000,46,2014.0,Drama/Crime,1:48,-11,10.945198564139895
83,74,Just Another Love Story,1000,46,2007.0,Drama/Mystery and thriller,1:40,-9,10.945198564139895
66,87,Terror's Advocate,1000,46,2007.0,Documentary,2:18,21,10.945198564139895
53,11,Papa: Hemingway in Cuba,1000,45,2015.0,Drama/Biography,1:49,-42,10.795874345554918
85,96,Los Angeles Plays Itself,1000,45,2003.0,Documentary,2:49,11,10.795874345554918
43,16,I Melt With You,1000,45,2011.0,Mystery and thriller,2:09,-27,10.795874345554918
62,78,Felix and Meira,1000,45,2014.0,Drama/Romance,1:46,16,10.795874345554918
62,87,Ballet 422,1000,45,2014.0,Documentary/Music,1:12,25,10.795874345554918
92,82,The Rape of Europa,1000,45,2006.0,Documentary,1:57,-10,10.795874345554918
57,91,1922,1000,44,2017.0,Horror,1:42,34,10.645300436514761
69,93,Our Children,1000,44,2012.0,Drama,1:51,24,10.645300436514761
75,89,Our Souls at Night,1000,44,2017.0,Drama,1:43,14,10.645300436514761
74,52,Cool It,1000,44,2010.0,Documentary,1:29,-22,10.645300436514761
62,32,Desert Dancer,1000,44,2015.0,Drama,1:44,-30,10.645300436514761
46,80,Baskin,1000,44,2015.0,Horror/Fantasy,1:37,34,10.645300436514761
77,89,Narco cultura,1000,44,2012.0,Documentary,1:43,12,10.645300436514761
27,11,Delgo,1000,44,2008.0,Comedy/Fantasy,1:30,-16,10.645300436514761
41,77,Genova,1000,44,2008.0,Drama,1:34,36,10.645300436514761
48,80,Afterschool,1000,44,2008.0,Drama,2:01,32,10.645300436514761
71,89,24 City,1000,44,2008.0,Documentary/Drama,1:52,18,10.645300436514761
84,100,Fireworks Wednesday,1000,44,2006.0,Drama,1:44,16,10.645300436514761
30,21,Paradise,1000,43,2013.0,Comedy,1:26,-9,10.493437610589469
70,86,Declaration of War,1000,43,2011.0,Drama,1:40,16,10.493437610589469
66,95,Hard to Be a God,1000,43,2013.0,Sci fi/Drama,2:57,29,10.493437610589469
20,42,Open Windows,1000,43,2014.0,Mystery and thriller,1:40,22,10.493437610589469
63,86,The Big Picture,1000,43,2010.0,Drama,1:54,23,10.493437610589469
28,30,Summer in February,1000,43,2013.0,Drama/Romance,1:41,2,10.493437610589469
29,44,Cold Comes the Night,1000,43,2013.0,Drama/Crime,1:30,15,10.493437610589469
48,70,The We and the I,1000,43,2012.0,Drama,1:43,22,10.493437610589469
43,70,The Motel Life,1000,43,2012.0,Drama,1:25,27,10.493437610589469
88,98,Keep on Keepin' On,1000,43,2014.0,Documentary,1:26,10,10.493437610589469
74,91,Our Nixon,1000,43,2013.0,Documentary,1:24,17,10.493437610589469
28,40,Finding Amanda,1000,43,2008.0,Comedy/Drama,1:40,12,10.493437610589469
72,81,Great World of Sound,1000,43,2006.0,Comedy,1:46,9,10.493437610589469
70,69,Revenge of the Electric Car,1000,42,2011.0,Documentary,1:30,-1,10.34024446475599
63,86,Detropia,1000,42,2012.0,Documentary,1:30,23,10.34024446475599
42,69,Frank & Lola,1000,42,2016.0,Drama/Romance,1:28,27,10.34024446475599
76,67,Game Change,1000,42,2012.0,Drama,1:58,-9,10.34024446475599
87,98,The Song of Sparrows,1000,42,2008.0,Drama,1:36,11,10.34024446475599
78,88,The Real Dirt on Farmer John,1000,42,2005.0,Documentary,1:22,10,10.34024446475599
53,71,I Declare War,1000,42,2012.0,Drama,1:30,18,10.34024446475599
51,80,We Gotta Get Out of This Place,1000,41,2013.0,Drama/Crime,1:31,29,10.185677243651742
79,100,More Than Honey,1000,41,2012.0,Documentary,1:35,21,10.185677243651742
81,98,Sherpa,1000,41,2015.0,Documentary,1:36,17,10.185677243651742
54,76,The Do-Deca-Pentathlon,1000,41,2012.0,Comedy,1:16,22,10.185677243651742
61,34,Luv,1000,41,2012.0,Drama,1:34,-27,10.185677243651742
58,78,Lucky Them,1000,41,2013.0,Comedy/Drama,1:36,20,10.185677243651742
71,71,Queen to Play,1000,41,2009.0,Drama,1:37,0,10.185677243651742
83,98,Time Is Illmatic,1000,41,2014.0,Documentary/Biography,1:13,15,10.185677243651742
42,83,Return,1000,41,2011.0,Drama,1:41,41,10.185677243651742
38,37,In the Blood,1000,41,2014.0,Action/Mystery and thriller,1:48,-1,10.185677243651742
91,83,Planet B-Boy,1000,41,2007.0,Documentary,1:41,-8,10.185677243651742
54,12,There Be Dragons,1000,41,2011.0,Drama,2:00,-42,10.185677243651742
69,95,Notes on Blindness,1000,40,2016.0,Documentary,1:30,26,10.029689644980788
79,93,"Norte, the End of History",1000,40,2013.0,Drama,4:10,14,10.029689644980788
61,93,A Dark Song,1000,40,2016.0,Drama/Horror,1:40,32,10.029689644980788
44,60,Trash Humpers,1000,40,2009.0,Horror,1:18,16,10.029689644980788
71,78,The Wall,1000,40,2012.0,Sci fi/Drama,1:48,7,10.029689644980788
75,68,Bride Flight,1000,40,2008.0,Drama,2:10,-7,10.029689644980788
79,95,Sing Your Song,1000,40,2011.0,Documentary/Biography,1:43,16,10.029689644980788
61,75,Bettie Page Reveals All,1000,40,2011.0,Documentary/Biography,1:30,14,10.029689644980788
80,93,"Moscow, Belgium",1000,40,2008.0,Comedy/Romance,1:42,13,10.029689644980788
41,40,Lila & Eve,1000,40,2015.0,Drama/Crime,1:34,-1,10.029689644980788
36,18,A Few Best Men,1000,39,2011.0,Drama/Comedy,1:37,-18,9.872232603526719
47,77,100 Bloody Acres,1000,39,2012.0,Horror/Comedy,1:31,30,9.872232603526719
80,46,"Paul, Apostle of Christ",1000,39,2018.0,Drama,1:48,-34,9.872232603526719
73,87,Kicks,1000,39,2016.0,Comedy/Drama,1:24,14,9.872232603526719
74,97,Ixcanul,1000,39,2015.0,Drama,1:33,23,9.872232603526719
35,41,A Hundred Streets,1000,39,2016.0,Drama,1:33,6,9.872232603526719
23,29,Don Verdean,1000,38,2015.0,Comedy,1:36,6,9.713254050808038
74,68,That Sugar Film,1000,38,2014.0,Documentary,1:34,-6,9.713254050808038
30,61,Sierra Burgess Is a Loser,1000,38,2018.0,Romance,1:45,31,9.713254050808038
59,45,Walking With the Enemy,1000,38,2013.0,Drama/History,2:06,-14,9.713254050808038
55,63,Hungry Hearts,1000,38,2014.0,Drama/Mystery and thriller,1:52,8,9.713254050808038
29,37,Cut Bank,1000,38,2014.0,Mystery and thriller,1:29,8,9.713254050808038
56,76,Northern Soul,1000,38,2014.0,Drama/Comedy,1:42,20,9.713254050808038
66,82,Deli Man,1000,38,2014.0,Documentary,1:31,16,9.713254050808038
89,87,The Last Lions,1000,38,2011.0,Documentary,1:28,-2,9.713254050808038
67,76,Match,1000,38,2014.0,Comedy/Drama,1:32,9,9.713254050808038
45,61,At Middleton,1000,38,2013.0,Romance,1:40,16,9.713254050808038
22,24,The Runner,1000,38,2015.0,Drama,1:30,2,9.713254050808038
45,18,Princess Kaiulani,1000,38,2009.0,Biography/Drama,2:10,-27,9.713254050808038
83,92,Big Star: Nothing Can Hurt Me,1000,38,2012.0,Documentary,1:53,9,9.713254050808038
54,76,The Exploding Girl,1000,38,2009.0,Romance/Drama,1:20,22,9.713254050808038
71,65,Pandora's Promise,1000,37,2013.0,Documentary,1:30,-6,9.552698646911638
58,30,The Good Heart,1000,37,2009.0,Drama,1:38,-28,9.552698646911638
40,35,Jayne Mansfield's Car,1000,37,2012.0,Drama,2:02,-5,9.552698646911638
56,70,Bart Got a Room,1000,37,2008.0,Comedy,1:20,14,9.552698646911638
93,86,George Harrison: Living in the Material World,1000,37,2011.0,Documentary/Biography,3:28,-7,9.552698646911638
77,89,"Pink Ribbons, Inc.",1000,37,2011.0,Documentary,1:37,12,9.552698646911638
73,68,"Bless Me, Ultima",1000,37,2012.0,War/Drama,1:46,-5,9.552698646911638
63,65,The Summit,1000,37,2012.0,Documentary,1:42,2,9.552698646911638
86,84,Let Him Have It,1000,37,1991.0,Drama/Crime,1:59,-2,9.552698646911638
41,16,An American Affair,1000,37,2009.0,Drama/History,1:33,-25,9.552698646911638
58,59,Trucker,1000,37,2008.0,Drama,1:33,1,9.552698646911638
65,84,Medicine for Melancholy,1000,37,2008.0,Romance/Drama,1:28,19,9.552698646911638
75,95,My Father My Lord,1000,37,2007.0,Drama,1:14,20,9.552698646911638
37,67,For Ellen,1000,36,2012.0,Drama,1:33,30,9.390507480439723
34,47,Young Ones,1000,36,2014.0,Drama/Sci fi,1:39,13,9.390507480439723
77,92,Marshland,1000,36,2014.0,Mystery and thriller,1:45,15,9.390507480439723
83,100,A New Leaf,1000,36,1971.0,Comedy,1:42,17,9.390507480439723
38,22,Better Living Through Chemistry,1000,36,2014.0,Drama/Comedy,1:31,-16,9.390507480439723
86,89,The Golden Dream,1000,36,2013.0,Drama,1:42,3,9.390507480439723
54,89,Run & Jump,1000,36,2013.0,Drama,1:42,35,9.390507480439723
23,25,Mansome,1000,36,2012.0,Documentary,1:24,2,9.390507480439723
41,58,Milo,1000,36,2013.0,Comedy/Horror,1:23,17,9.390507480439723
56,81,My Blind Brother,1000,36,2016.0,Romance,1:23,25,9.390507480439723
82,78,The Other F Word,1000,36,2011.0,Documentary,1:38,-4,9.390507480439723
54,61,Quid Pro Quo,1000,36,2008.0,Comedy/Drama,1:21,7,9.390507480439723
88,81,Unmistaken Child,1000,36,2008.0,Documentary,1:44,-7,9.390507480439723
31,39,Ceremony,1000,36,2010.0,Comedy,1:30,8,9.390507480439723
86,100,Pray the Devil Back to Hell,1000,36,2008.0,Documentary,1:12,14,9.390507480439723
69,86,Kings of Pastry,1000,35,2009.0,Documentary,1:24,17,9.22661773178138
68,74,Natural Selection,1000,35,2011.0,Comedy,1:30,6,9.22661773178138
44,46,Another Happy Day,1000,35,2011.0,Drama/Comedy,1:55,2,9.22661773178138
23,23,Salvation Boulevard,1000,35,2011.0,Drama/Comedy,1:36,0,9.22661773178138
40,89,Emelie,1000,35,2015.0,Mystery and thriller,1:26,49,9.22661773178138
62,86,Down Terrace,1000,35,2009.0,Comedy/Drama,1:33,24,9.22661773178138
77,86,Eyes Wide Open,1000,35,2009.0,Drama,1:31,9,9.22661773178138
70,77,The Wildest Dream: Conquest of Everest,1000,35,2010.0,Documentary,1:33,7,9.22661773178138
70,89,Happy Valley,1000,35,2014.0,Documentary/Drama,1:38,19,9.22661773178138
32,49,King Cobra,1000,35,2016.0,Drama/Crime,1:32,17,9.22661773178138
56,60,Vidal Sassoon: The Movie,1000,35,2010.0,Documentary,1:30,4,9.22661773178138
84,94,Our Daily Bread,1000,35,2005.0,Documentary,1:32,10,9.22661773178138
35,77,Unforgivable,1000,35,2011.0,Drama,1:52,42,9.22661773178138
62,89,Woman on the Beach,1000,35,2006.0,Drama,1:40,27,9.22661773178138
71,91,Your Mommy Kills Animals,1000,35,2007.0,Documentary,1:46,20,9.22661773178138
72,94,The Farewell Party,1000,34,2014.0,Drama/Comedy,1:30,22,9.060962294042406
43,41,Kickboxer: Vengeance,1000,34,2016.0,Sports and fitness/Action,1:30,-2,9.060962294042406
72,82,Noble,1000,34,2014.0,Drama/Biography,1:40,10,9.060962294042406
30,6,Some Kind of Beautiful,1000,34,2014.0,Romance,1:39,-24,9.060962294042406
72,85,You've Been Trumped,1000,34,2011.0,Documentary,1:35,13,9.060962294042406
91,97,The Earrings of Madame De ...,1000,34,1953.0,Drama,1:45,6,9.060962294042406
51,62,Dear Mr. Watterson,1000,34,2013.0,Documentary,1:29,11,9.060962294042406
78,91,Tales From the Golden Age,1000,34,2009.0,Comedy,2:35,13,9.060962294042406
71,91,And Everything Is Going Fine,1000,34,2010.0,Documentary,1:29,20,9.060962294042406
28,47,Bait,1000,34,2012.0,Action/Horror,1:30,19,9.060962294042406
52,62,Toast,1000,34,2010.0,Comedy/Drama,1:36,10,9.060962294042406
22,27,Happy Tears,1000,33,2009.0,Drama,1:36,5,8.893469344897873
52,73,Personal Best,1000,33,1982.0,Drama/Gay and lesbian,2:04,21,8.893469344897873
38,52,Trust Me,1000,33,2013.0,Comedy,1:30,14,8.893469344897873
66,88,Deathgasm,1000,33,2015.0,Horror/Comedy,1:30,22,8.893469344897873
28,36,Sharknado 3: Oh Hell No!,1000,33,2015.0,Sci fi/Comedy,1:28,8,8.893469344897873
75,88,If a Tree Falls: A Story of the Earth Liberation Front,1000,33,2011.0,Drama/Documentary,1:25,13,8.893469344897873
38,73,ABCs of Death 2,1000,33,2014.0,Horror,2:03,35,8.893469344897873
68,88,The Army of Crime,1000,33,2009.0,War/Drama,2:19,20,8.893469344897873
80,64,Husbands,1000,33,1970.0,Comedy/Drama,2:18,-16,8.893469344897873
83,91,Score: A Film Music Documentary,1000,33,2016.0,Documentary/Music,1:34,8,8.893469344897873
78,97,Phil Ochs: There But for Fortune,1000,33,2010.0,Documentary/Biography,1:36,19,8.893469344897873
59,82,Earth Days,1000,33,2009.0,Documentary,1:42,23,8.893469344897873
75,100,Live-In Maid,1000,33,2004.0,Drama,1:27,25,8.893469344897873
46,72,Greetings From Tim Buckley,1000,32,2012.0,Drama,1:39,26,8.724061861322062
73,84,Far From Men,1000,32,2014.0,Drama,1:42,11,8.724061861322062
71,19,Jexi,1000,32,2019.0,Comedy,1:24,-52,8.724061861322062
72,97,Sleepless Night,1000,32,2011.0,Drama/Crime,1:42,25,8.724061861322062
77,91,Blue Jay,1000,32,2016.0,Drama,1:25,14,8.724061861322062
52,56,Janie Jones,1000,32,2010.0,Drama,1:54,4,8.724061861322062
88,88,The Other Dream Team,1000,32,2012.0,Documentary,1:28,0,8.724061861322062
69,75,Venus and Serena,1000,32,2012.0,Biography/Documentary,1:40,6,8.724061861322062
72,81,Closet Monster,1000,32,2015.0,Gay and lesbian/Drama,1:30,9,8.724061861322062
90,100,Long Strange Trip,1000,32,2017.0,Documentary/Music,3:58,10,8.724061861322062
43,74,Alex of Venice,1000,31,2014.0,Drama,1:26,31,8.552657067536824
74,77,Braven,1000,31,2018.0,Mystery and thriller/Action,1:34,3,8.552657067536824
76,81,A Letter to Momo,1000,31,2011.0,Drama/Anime,2:00,5,8.552657067536824
19,45,4:44 Last Day on Earth,1000,31,2011.0,Drama/Fantasy,1:24,26,8.552657067536824
60,87,In the Fog,1000,31,2012.0,Drama/War,2:07,27,8.552657067536824
31,61,Sharknado 2: The Second One,1000,31,2014.0,Comedy/Action,1:30,30,8.552657067536824
77,71,I Am Chris Farley,1000,31,2015.0,Documentary,1:35,-6,8.552657067536824
30,26,Life Happens,1000,31,2011.0,Comedy,1:40,-4,8.552657067536824
82,100,For the Love of Spock,1000,31,2016.0,Documentary,1:40,18,8.552657067536824
86,94,A Simple Life,1000,31,2011.0,Drama,1:57,8,8.552657067536824
72,81,Today's Special,1000,31,2009.0,Comedy,1:39,9,8.552657067536824
33,42,Wonderful World,1000,31,2009.0,Romance/Drama,1:35,9,8.552657067536824
66,68,Save Me,1000,31,2007.0,Drama,1:36,2,8.552657067536824
80,87,Scott Walker: 30 Century Man,1000,31,2006.0,Documentary/Biography,1:36,7,8.552657067536824
45,17,Mine,1000,30,2016.0,War/Mystery and thriller,1:47,-28,8.379165804519056
86,100,Odd Man Out,1000,30,1947.0,Mystery and thriller,1:55,14,8.379165804519056
63,83,The Special Relationship,1000,30,2010.0,Drama,1:32,20,8.379165804519056
76,77,Too Big to Fail,1000,30,2011.0,Drama,1:38,1,8.379165804519056
67,37,Before I Disappear,1000,30,2014.0,Drama,1:39,-30,8.379165804519056
59,83,Witching & Bitching,1000,30,2013.0,Drama/Horror,1:54,24,8.379165804519056
15,33,Cymbeline,1000,30,2014.0,Drama,1:25,18,8.379165804519056
68,33,Pelé,1000,30,2016.0,Biography/History,1:47,-35,8.379165804519056
58,60,The Horseman,1000,30,2008.0,Mystery and thriller,1:50,2,8.379165804519056
33,17,Plastic,1000,30,2014.0,Comedy/Action,1:42,-16,8.379165804519056
44,50,Grassroots,1000,30,2012.0,Comedy/Drama,1:40,6,8.379165804519056
69,90,Colma: The Musical,1000,30,2006.0,Comedy/Gay and lesbian,1:53,21,8.379165804519056
83,79,Out in the Dark,1000,29,2012.0,Gay and lesbian/Drama,1:36,-4,8.20349180691225
61,72,The Babysitter,1000,29,2017.0,Horror/Comedy,1:25,11,8.20349180691225
75,97,In the Family,1000,29,2011.0,Drama,2:49,22,8.20349180691225
17,10,Creature,1000,29,2011.0,Horror,1:35,-7,8.20349180691225
54,79,Amer,1000,29,2009.0,Horror/Mystery and thriller,1:30,25,8.20349180691225
68,62,Beautiful Losers,1000,29,2008.0,Music/Documentary,1:30,-6,8.20349180691225
66,48,Nativity!,1000,29,2009.0,Other/Comedy,1:45,-18,8.20349180691225
71,97,Seasons,1000,29,2015.0,Documentary,1:37,26,8.20349180691225
84,83,The Seven Five,1000,29,2014.0,Documentary/Biography,1:42,-1,8.20349180691225
53,79,Get Santa,1000,29,2014.0,Kids and family/Comedy,1:42,26,8.20349180691225
68,38,Hollywood Dreams,1000,29,2006.0,Comedy/Drama,1:41,-30,8.20349180691225
73,100,Planet of Snail,1000,29,2011.0,Documentary/Drama,1:27,27,8.20349180691225
63,83,House of Tolerance,1000,29,2011.0,Drama,2:02,20,8.20349180691225
71,83,North Sea Texas,1000,29,2011.0,Gay and lesbian/Drama,1:34,12,8.20349180691225
55,86,In Between Days,1000,29,2006.0,Romance/Drama,1:22,31,8.20349180691225
22,7,Misconduct,1000,28,2016.0,Drama/Mystery and thriller,1:46,-15,8.02553087005176
41,29,Heist,1000,28,2015.0,Mystery and thriller/Action,1:30,-12,8.02553087005176
80,68,The Sunset Limited,1000,28,2011.0,Drama,1:31,-12,8.02553087005176
64,54,Breakfast With Scot,1000,28,2007.0,Drama/Gay and lesbian,1:33,-10,8.02553087005176
49,68,Somebody Up There Likes Me,1000,28,2012.0,Comedy,1:15,19,8.02553087005176
47,43,Postman Pat: The Movie - You Know You're the One,1000,28,2013.0,Adventure/Animation,1:28,-4,8.02553087005176
31,57,The Freebie,1000,28,2010.0,Comedy,1:18,26,8.02553087005176
33,14,Playing It Cool,1000,28,2014.0,Comedy/Drama,1:34,-19,8.02553087005176
54,61,Clear History,1000,28,2013.0,Comedy,1:40,7,8.02553087005176
40,44,Brake,1000,27,2012.0,Mystery and thriller/Action,1:32,4,7.845169885845621
58,85,Downhill Racer,1000,27,1969.0,Drama,1:42,27,7.845169885845621
39,70,My Amityville Horror,1000,27,2012.0,Horror/Documentary,1:29,31,7.845169885845621
72,81,The Country Teacher,1000,27,2008.0,Drama/Gay and lesbian,1:55,9,7.845169885845621
86,89,The Soft Skin,1000,27,1964.0,Romance,1:50,3,7.845169885845621
69,63,Dog Pound,1000,27,2010.0,Drama/Mystery and thriller,1:28,-6,7.845169885845621
44,78,Big Ass Spider!,1000,27,2013.0,Sci fi/Comedy,1:20,34,7.845169885845621
39,33,Sympathy for Delicious,1000,27,2010.0,Drama/Comedy,1:36,-6,7.845169885845621
95,67,Champs,1000,27,2015.0,Documentary/Biography,1:25,-28,7.845169885845621
63,85,Paper Planes,1000,27,2014.0,Kids and family/Adventure,1:36,22,7.845169885845621
51,11,Black Gold,1000,27,2011.0,Drama,2:10,-40,7.845169885845621
67,70,The Keeper of Lost Causes,1000,27,2013.0,Drama/Crime,1:37,3,7.845169885845621
61,78,Band of Robbers,1000,27,2015.0,Comedy,1:35,17,7.845169885845621
83,96,"Jeanne Dielman, 23 Commerce Quay, 1080 Brussels",1000,27,1975.0,Drama,3:21,13,7.845169885845621
39,19,Goats,1000,27,2012.0,Comedy,1:34,-20,7.845169885845621
52,56,White Wedding,1000,27,2009.0,Romance,1:33,4,7.845169885845621
87,100,The Friends of Eddie Coyle,1000,27,1973.0,Drama/Crime,1:40,13,7.845169885845621
93,100,Racing Dreams,1000,27,2009.0,Documentary,1:37,7,7.845169885845621
40,30,Marigold,1000,27,2007.0,Romance/Musical,1:52,-10,7.845169885845621
84,85,Vanaja,1000,27,2006.0,Drama,1:51,1,7.845169885845621
78,92,My Perestroika,1000,26,2010.0,Documentary,1:27,14,7.662285721192069
81,100,Louder Than a Bomb,1000,26,2010.0,Documentary,1:40,19,7.662285721192069
54,54,Brotherhood,1000,26,2010.0,Drama/Crime,1:16,0,7.662285721192069
81,96,Fados,1000,26,2007.0,Musical,1:30,15,7.662285721192069
76,35,Impractical Jokers: The Movie,1000,26,2020.0,Comedy,1:33,-41,7.662285721192069
51,65,Marie Curie,1000,26,2016.0,Drama/Biography,1:40,14,7.662285721192069
73,62,Carrie Pilby,1000,26,2016.0,Comedy/Drama,1:38,-11,7.662285721192069
65,38,The Liberator,1000,26,2013.0,Biography/Drama,1:59,-27,7.662285721192069
66,81,Red White & Blue,1000,26,2010.0,Drama/Mystery and thriller,1:43,15,7.662285721192069
61,73,Collaborator,1000,26,2011.0,Comedy/Drama,1:27,12,7.662285721192069
31,15,Revenge of the Green Dragons,1000,26,2014.0,Drama/Action,1:34,-16,7.662285721192069
55,77,Zero Charisma,1000,26,2013.0,Comedy,1:28,22,7.662285721192069
42,31,Walking on Sunshine,1000,26,2014.0,Romance/Musical,1:37,-11,7.662285721192069
33,19,Innocence,1000,26,2013.0,Horror/Mystery and thriller,1:36,-14,7.662285721192069
33,50,Uncertainty,1000,26,2008.0,Drama,1:44,17,7.662285721192069
39,54,Albatross,1000,26,2011.0,Drama,1:30,15,7.662285721192069
69,27,The World Unseen,1000,26,2007.0,Romance/Gay and lesbian,1:44,-42,7.662285721192069
15,8,Exposed,1000,25,2016.0,Mystery and thriller,1:42,-7,7.476743906106103
69,72,The People vs. George Lucas,1000,25,2010.0,Comedy/Documentary,1:33,3,7.476743906106103
43,84,It Felt Like Love,1000,25,2013.0,Drama,1:22,41,7.476743906106103
61,84,Excision,1000,25,2012.0,Horror,1:21,23,7.476743906106103
27,48,Monogamy,1000,25,2010.0,Drama,1:36,21,7.476743906106103
82,92,Pressure Cooker,1000,25,2008.0,Documentary,1:39,10,7.476743906106103
42,44,Glorious 39,1000,25,2009.0,War/History,2:09,2,7.476743906106103
53,64,How About You,1000,25,2007.0,Comedy/Drama,1:30,11,7.476743906106103
47,32,Extinction,1000,25,2018.0,Sci fi/Mystery and thriller,,-15,7.476743906106103
